item_id,po_id,item_name,oem_part_code,quantity,uom,unit_price,discount,taxable,gst_rate,gst_amount,billable_value,total_qty,created_at,updated_at
22574,518,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.18,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22575,1514,50210360,0,1.00,Nos,16000.00,0.00,16000.00,,2880.00,18880.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22576,1514,50210361,0,2.00,Nos,9200.00,0.00,18400.00,,3312.00,21712.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22577,1279,41550089,0,1.00,Nos,2968.75,0.00,2968.75,,831.26,3800.01,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22578,1279,40102946,0,1.00,Nos,2597.65,0.00,2597.65,,727.34,3324.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22579,1279,41550092,0,2.00,Nos,4534.76,0.00,9069.52,,2539.46,11608.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22580,1279,40101890,0,1.00,Nos,1039.06,0.00,1039.06,,290.94,1330.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22581,1279,30240044,0,1.00,Nos,172.92,0.00,172.92,,48.42,221.34,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22582,1279,40140435,0,1.00,Nos,662.77,0.00,662.77,,185.58,848.35,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22583,1279,41550093,0,2.00,Nos,333.98,0.00,667.96,,187.02,854.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22584,1279,41550094,0,8.00,Nos,593.75,0.00,4750.00,,1330.00,6080.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22585,1279,41550090,0,2.00,Nos,2820.31,0.00,5640.62,,1579.38,7220.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22586,1279,41550091,0,2.00,Nos,2820.31,0.00,5640.62,,1579.38,7220.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22587,1279,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.35,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22588,1181,Labour Charges - HEMM,0,1.00,Nos,30000.00,0.00,30000.00,,5400.00,35400.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22589,797,Labour Charges - HEMM,0,1.00,Nos,30000.00,0.00,30000.00,,5400.00,35400.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22590,836,Labour Charges - HEMM,0,1.00,Nos,30000.00,0.00,30000.00,,5400.00,35400.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22591,140,40180113,0,16.00,Nos,2427.00,1164.96,37667.04,,6780.06,44447.10,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22592,140,40180112,0,6.00,Nos,2164.00,389.52,12594.48,,2267.00,14861.48,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22593,140,40180111,0,6.00,Nos,2702.00,486.36,15725.64,,2830.62,18556.26,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22594,140,40180872,0,5.00,Nos,2793.00,418.95,13546.05,,2438.28,15984.33,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22595,140,40180873,0,2.00,Nos,9860.00,591.60,19128.40,,3443.12,22571.52,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22596,140,40180874,0,2.00,Nos,4233.00,253.98,8212.02,,1478.16,9690.18,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22597,140,40180876,0,2.00,Nos,5963.00,357.78,11568.22,,2082.28,13650.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22598,140,41450175,0,1.00,Nos,5505.00,165.15,5339.85,,961.18,6301.03,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22599,140,41450174,0,1.00,Nos,8441.00,253.23,8187.77,,1473.80,9661.57,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22600,140,40180697,0,3.00,Nos,5989.00,539.01,17427.99,,3137.04,20565.03,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22601,140,40180097,0,6.00,Nos,6969.00,1254.42,40559.58,,7300.72,47860.30,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22602,140,40180877,0,6.00,Nos,1707.00,307.26,9934.74,,1788.26,11723.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22603,140,40180875,0,4.00,Nos,2071.00,248.52,8035.48,,1446.38,9481.86,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22604,140,40180497,0,3.00,Nos,5124.00,461.16,14910.84,,2683.96,17594.80,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22605,140,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.04,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22606,884,40140128,0,2.00,Nos,250.00,0.00,500.00,,90.00,590.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22607,884,40442176,0,2.00,Nos,3500.00,0.00,7000.00,,1260.00,8260.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22608,884,40030522,0,4.00,Nos,4250.00,0.00,17000.00,,3060.00,20060.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22609,884,40030523,0,4.00,Nos,950.00,0.00,3800.00,,684.00,4484.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22610,884,40442172,0,1.00,Nos,975.00,0.00,975.00,,175.50,1150.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22611,884,40442326,0,1.00,Nos,1025.00,0.00,1025.00,,184.50,1209.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22612,884,40442325,0,2.00,Nos,200.00,0.00,400.00,,72.00,472.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22613,884,40442318,0,1.00,Nos,1450.00,0.00,1450.00,,261.00,1711.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22614,884,41420072,0,2.00,Nos,175.00,0.00,350.00,,63.00,413.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22615,884,40050099,0,2.00,Nos,1050.00,0.00,2100.00,,378.00,2478.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22616,884,41420070,0,2.00,Nos,175.00,0.00,350.00,,63.00,413.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22617,884,41420071,0,2.00,Nos,375.00,0.00,750.00,,135.00,885.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22618,884,40176881,0,2.00,Nos,325.00,0.00,650.00,,117.00,767.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22619,884,41140178,0,2.00,Nos,450.00,0.00,900.00,,162.00,1062.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22620,132,41300494,0,6.00,Nos,16000.00,9600.00,86400.00,,24192.00,110592.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22621,132,NULL,0,0.00,NULL,0.00,0.00,0.00,,720.00,4720.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22622,1220,31760267,0,3600.00,Mtrs,39.00,0.00,140400.00,,25272.00,165672.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22623,1222,31760035,0,13.30,Tons,39000.00,0.00,518700.00,,93366.00,612066.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22624,1626,31760199,0,30.73,Tons,40198.00,0.00,1235284.54,,222351.22,1457635.76,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22625,1626,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.24,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22626,783,30070001,0,640.00,Bags,245.00,0.00,156800.00,,43904.00,200704.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22627,675,30100260,0,1952.00,Kgs,47.64,0.00,92993.28,,16738.80,109732.08,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22628,675,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.08,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22629,916,40149954,0,1.00,Nos,457.62,0.00,457.62,,82.38,540.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22630,916,40140570,0,1.00,Nos,5078.12,0.00,5078.12,,1421.88,6500.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22631,916,40040176,0,1.00,Nos,491.52,0.00,491.52,,88.48,580.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22632,916,40990062,0,1.00,Nos,2033.90,0.00,2033.90,,366.10,2400.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22633,916,40101822,0,2.00,Nos,632.81,0.00,1265.62,,354.38,1620.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22634,916,30160026,0,4.00,Nos,139.83,0.00,559.32,,100.68,660.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22635,916,40053095,0,12.00,Nos,67.80,0.00,813.60,,146.44,960.04,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22636,916,40101532,0,2.00,Nos,228.81,0.00,457.62,,82.38,540.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22637,916,30170194,0,2.00,Nos,29.66,0.00,59.32,,10.68,70.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22638,916,30170265,0,2.00,Nos,33.90,0.00,67.80,,12.20,80.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22639,916,40040176,0,1.00,Nos,491.52,0.00,491.52,,88.48,580.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22640,916,40103726,0,1.00,Nos,305.08,0.00,305.08,,54.92,360.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22641,916,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.04,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22642,480,31760377,0,2.00,Nos,220000.00,0.00,440000.00,,79200.00,519200.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22643,480,31760379,0,3.00,Nos,50000.00,0.00,150000.00,,27000.00,177000.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22644,1906,30320023,0,10.00,Nos,60.00,0.00,600.00,,108.00,708.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22645,1906,50210199,0,4.00,Nos,785.00,0.00,3140.00,,565.20,3705.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22646,1906,50210199,0,4.00,Nos,750.00,0.00,3000.00,,540.00,3540.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22647,1906,30100025,0,20.00,Nos,400.00,0.00,8000.00,,1440.00,9440.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22648,1906,31760398,0,10.00,Nos,225.00,0.00,2250.00,,405.00,2655.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22649,1906,31760399,0,5.00,Nos,425.00,0.00,2125.00,,382.50,2507.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22650,1906,31760400,0,5.00,Nos,425.00,0.00,2125.00,,382.50,2507.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22651,1906,31760402,0,30.00,Nos,50.00,0.00,1500.00,,270.00,1770.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22652,1906,31760397,0,5.00,Nos,3950.00,0.00,19750.00,,3555.00,23305.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22653,1906,31760403,0,6.00,Nos,75.00,0.00,450.00,,81.00,531.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22654,1906,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22655,149,41590138,0,1.00,Nos,818.10,0.00,818.10,,147.26,965.36,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22656,149,41590144,0,1.00,Nos,155.54,0.00,155.54,,28.00,183.54,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22657,149,41590135,0,2.00,Nos,5045.96,0.00,10091.92,,1816.54,11908.46,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22658,149,41590137,0,2.00,Nos,2026.06,0.00,4052.12,,729.38,4781.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22659,149,41590139,0,1.00,Nos,5409.56,0.00,5409.56,,973.72,6383.28,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22660,149,41590141,0,1.00,Nos,834.26,0.00,834.26,,150.16,984.42,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22661,149,41590143,0,1.00,Nos,1026.00,0.00,1026.00,,184.68,1210.68,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22662,149,41590136,0,1.00,Nos,4289.47,0.00,4289.47,,772.10,5061.57,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22663,149,41590140,0,1.00,Nos,2540.15,0.00,2540.15,,457.22,2997.37,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22664,149,41590142,0,1.00,Nos,1330.17,0.00,1330.17,,239.44,1569.61,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22665,149,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.21,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22666,529,41300461,0,1.00,Nos,5383.00,0.00,5383.00,,1507.24,6890.24,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22667,529,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.24,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22668,1612,41290273,0,2.00,Nos,145000.00,8700.00,281300.00,,78764.00,360064.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22669,1612,NULL,0,0.00,NULL,0.00,0.00,0.00,,5400.00,35400.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22670,588,Body Relining Services,0,3.00,Nos,36000.00,0.00,108000.00,,19440.00,127440.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22671,588,Body Relining Services,0,1.00,Nos,26000.00,0.00,26000.00,,4680.00,30680.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22672,1158,30540052,0,1.00,Nos,3500.00,0.00,3500.00,,630.00,4130.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22673,1158,30140463,0,1.00,Nos,2650.00,0.00,2650.00,,477.00,3127.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22674,231,40101361,0,1.00,Nos,1006.35,0.00,1006.35,,181.14,1187.49,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22675,231,40010021,0,2.00,Nos,830.04,0.00,1660.08,,298.82,1958.90,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22676,231,40160783,0,10.00,Nos,48.30,0.00,483.00,,86.94,569.94,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22677,231,40020095,0,2.00,Nos,291.44,0.00,582.88,,104.92,687.80,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22678,231,40010328,0,1.00,Nos,1211.65,0.00,1211.65,,218.10,1429.75,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22679,231,30160138,0,100.00,Nos,4.83,0.00,483.00,,86.94,569.94,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22680,231,40020224,0,2.00,Nos,361.48,0.00,722.96,,130.14,853.10,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22681,231,40101430,0,3.00,Nos,547.45,0.00,1642.35,,295.62,1937.97,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22682,231,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.11,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22683,174,40040047,0,2.00,Nos,788.20,0.00,1576.40,,441.40,2017.80,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22684,174,40040240,0,2.00,Nos,615.27,0.00,1230.54,,344.56,1575.10,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22685,174,40680006,0,1.00,Nos,6663.35,0.00,6663.35,,1865.74,8529.09,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22686,174,40140493,0,2.00,Nos,423.04,0.00,846.08,,236.90,1082.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22687,174,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.03,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22688,788,30140478,0,1.00,Nos,11745.76,0.00,11745.76,,2114.24,13860.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22689,1484,40180254,0,1.00,Nos,2784.84,0.00,2784.84,,501.28,3286.12,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22690,1484,40180255,0,1.00,Nos,951.69,0.00,951.69,,171.30,1122.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22691,1484,40050423,0,1.00,Nos,2500.00,0.00,2500.00,,700.00,3200.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22692,1484,40180254,0,1.00,Nos,2784.74,0.00,2784.74,,501.26,3286.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22693,1484,40020060,0,1.00,Nos,792.37,0.00,792.37,,142.62,934.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22694,1484,40146649,0,1.00,Nos,3566.94,0.00,3566.94,,642.04,4208.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22695,1484,40180452,0,1.00,Nos,711.86,0.00,711.86,,128.14,840.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22696,1484,40440234,0,4.00,Nos,2569.49,0.00,10277.96,,1850.04,12128.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22697,1484,40141162,0,1.00,Nos,1987.28,0.00,1987.28,,357.72,2345.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22698,1484,40100995,0,1.00,Nos,7406.25,0.00,7406.25,,2073.76,9480.01,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22699,1484,40040033,0,1.00,Nos,4171.87,0.00,4171.87,,1168.12,5339.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22700,1484,40180254,0,1.00,Nos,2784.74,0.00,2784.74,,501.26,3286.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22701,1484,40173739,0,1.00,Nos,37.28,0.00,37.28,,6.72,44.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22702,1484,40180452,0,1.00,Nos,711.86,0.00,711.86,,128.14,840.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22703,1484,40102660,0,1.00,Nos,841.52,0.00,841.52,,151.48,993.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22704,1484,40020060,0,1.00,Nos,792.37,0.00,792.37,,142.62,934.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22705,1484,40180254,0,1.00,Nos,2784.74,0.00,2784.74,,501.26,3286.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22706,1484,40043768,0,1.00,Nos,5500.00,0.00,5500.00,,1540.00,7040.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22707,1484,40180255,0,1.00,Nos,951.69,0.00,951.69,,171.30,1122.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22708,1484,40230034,0,1.00,Nos,2872.88,0.00,2872.88,,517.12,3390.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22709,1484,41300441,0,1.00,Nos,10592.18,0.00,10592.18,,2965.82,13558.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22710,1484,40141162,0,1.00,Nos,1987.28,0.00,1987.28,,357.72,2345.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22711,1484,40440320,0,2.00,Nos,60.16,0.00,120.32,,21.66,141.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22712,1484,40170426,0,1.00,Nos,138.13,0.00,138.13,,24.86,162.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22713,1484,40020060,0,1.00,Nos,792.37,0.00,792.37,,142.62,934.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22714,1484,40170386,0,2.00,Nos,502.54,0.00,1005.08,,180.92,1186.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22715,1484,40040472,0,1.00,Nos,5511.71,0.00,5511.71,,1543.28,7054.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22716,1484,40160681,0,3.00,Nos,1338.98,0.00,4016.94,,723.04,4739.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22717,1484,40101031,0,1.00,Nos,216.40,0.00,216.40,,60.60,277.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22718,1484,40180248,0,1.00,Nos,848.30,0.00,848.30,,152.70,1001.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22719,1484,40180253,0,1.00,Nos,979.66,0.00,979.66,,176.34,1156.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22720,1484,40180452,0,1.00,Nos,711.86,0.00,711.86,,128.14,840.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22721,1484,40186730,0,1.00,Nos,141.52,0.00,141.52,,25.48,167.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22722,1484,40440234,0,4.00,Nos,2569.49,0.00,10277.96,,1850.04,12128.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22723,1484,40410177,0,2.00,Nos,17.79,0.00,35.58,,6.40,41.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22724,1484,40180248,0,1.00,Nos,848.30,0.00,848.30,,152.70,1001.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22725,1484,40180253,0,1.00,Nos,979.66,0.00,979.66,,176.34,1156.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22726,1484,40180452,0,1.00,Nos,711.86,0.00,711.86,,128.14,840.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22727,1484,40280043,0,1.00,Nos,665.25,0.00,665.25,,119.74,784.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22728,1484,40180248,0,1.00,Nos,848.30,0.00,848.30,,152.70,1001.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22729,1484,40180253,0,1.00,Nos,979.66,0.00,979.66,,176.34,1156.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22730,1484,40180452,0,1.00,Nos,711.86,0.00,711.86,,128.14,840.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22731,1484,40440234,0,4.00,Nos,2569.49,0.00,10277.96,,1850.04,12128.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22732,1484,40160681,0,4.00,Nos,1338.98,0.00,5355.92,,964.06,6319.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22733,1484,40030617,0,1.00,Nos,2490.62,0.00,2490.62,,697.38,3188.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22734,1484,40140357,0,1.00,Nos,1583.59,0.00,1583.59,,443.40,2026.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22735,1484,40040193,0,1.00,Nos,6535.15,0.00,6535.15,,1829.84,8364.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22736,1484,40420712,0,1.00,Nos,12992.96,0.00,12992.96,,3638.02,16630.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22737,1484,40040260,0,1.00,Nos,9929.68,0.00,9929.68,,2780.32,12710.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22738,1484,40180248,0,1.00,Nos,848.30,0.00,848.30,,152.70,1001.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22739,1484,40180253,0,1.00,Nos,979.66,0.00,979.66,,176.34,1156.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22740,1484,40180452,0,1.00,Nos,711.86,0.00,711.86,,128.14,840.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22741,1484,41270048,0,1.00,Nos,7657.03,0.00,7657.03,,2143.96,9800.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22742,1484,40180248,0,1.00,Nos,848.30,0.00,848.30,,152.70,1001.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22743,1484,40180253,0,1.00,Nos,979.66,0.00,979.66,,176.34,1156.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22744,1484,40180452,0,1.00,Nos,711.86,0.00,711.86,,128.14,840.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22745,1484,40186730,0,1.00,Nos,141.52,0.00,141.52,,25.48,167.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22746,1484,40440245,0,1.00,Nos,237.28,0.00,237.28,,42.72,280.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22747,1484,40160528,0,4.00,Nos,166.94,0.00,667.76,,120.20,787.96,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22748,1484,40440386,0,1.00,Nos,62.71,0.00,62.71,,11.28,73.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22749,1484,40050126,0,1.00,Nos,1350.00,0.00,1350.00,,378.00,1728.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22750,1484,40100968,0,1.00,Nos,15199.21,0.00,15199.21,,4255.78,19454.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22751,1484,40100985,0,1.00,Nos,276.56,0.00,276.56,,77.44,354.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22752,1484,40670134,0,1.00,Nos,3162.50,0.00,3162.50,,885.50,4048.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22753,1484,40040032,0,1.00,Nos,4171.87,0.00,4171.87,,1168.12,5339.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22754,1484,40160185,0,2.00,Nos,505.08,0.00,1010.16,,181.82,1191.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22755,1484,40410144,0,1.00,Nos,166.10,0.00,166.10,,29.90,196.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
22756,1484,40441104,0,1.00,Nos,3209.32,0.00,3209.32,,577.68,3787.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
