1576,PC24-25/PO 304,23-01-2025,,,,,,,,,,31:03.3,31:03.3,S05030,BHARAT MINING STORES,20AABFB8654N1ZD,,"KATRAS ROAD,DHANBAD-826001,JHARKHANDJharkhandIndia",AABFB8654N  ,close
1577,AN24-25POAR 654,30-01-2025,,,,,,,,,,31:03.3,31:03.3,S03933,TIPPER AND HYDRAULIC SOLUTIONS,36AFOPM2951D1ZE,,"H NO. 2-148/8, 1ST FLOOR, FRONT PORTIONHYDERABADTelanganaIndia",AFOPM2951D  ,close
1578,US24-25POAR 6,02-01-2025,,,,,,,,,,31:03.3,31:03.3,S06853,GULF LUBRICANTS INDIA LTD - TELANGANA,36AACCH0941E1Z0,,"Survey No 53/EE & 54/EE,H.No.7-124/1, Manneguda, Opp Zilla parshid High School, Manneguda, Hyderabad, Rangareddy Telenganna,5051HYDERABADTelanganaIndia",AACCH0941E  ,close
1579,TP24-25POAR 986,19-02-2025,,,,,,,,,,31:03.3,31:03.3,S06485,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED - CHATTISGARH,22AAHCI1010J1Z6,,"PLOT NO 13/1, 13/3, 51/1RAIGARHChhattisgarhIndia",AAHCI1010J  ,close
1580,PC24-25/PO 332,30-01-2025,,,,,,,,,,31:03.3,31:03.3,S06105,DRISHTI ENTERPRISES,20ACWPB1303R1ZN,,NULLNULLNULLNULL,ACWPB1303R  ,close
1581,TP24-25POAR 946,08-02-2025,,,,,,,,,,31:03.3,31:03.3,S06485,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED - CHATTISGARH,22AAHCI1010J1Z6,,"PLOT NO 13/1, 13/3, 51/1RAIGARHChhattisgarhIndia",AAHCI1010J  ,close
1582,AN24-25/PO 768,25-03-2025,,,,,,,,,,31:03.3,31:03.3,S04965,RAGHVENDRA ENTERPRISES-ODISHA,21ASWPS0791G1ZC,,"NEAR DEAR HIGH SCHOOL,ANGULOdishaIndia",ASWPS0791G  ,close
1583,HO24-25/PO 156,24-01-2025,,,,,,,,,,31:03.3,31:03.3,S00168,"LARSEN & TOUBRO LIMITED, KANCHIPURAM",33AAACL0140P8ZJ,,EMS SERVICE STATION SF NO. 356KANCHIPURAMTamil NaduIndia,AAACL0140P  ,close
1584,TP24-25POAR 1067,11-03-2025,,,,,,,,,,31:03.3,31:03.3,S04627,SHIV MINING EQUIPMENTS,24ACRFS6412K1ZQ,,"FORTUNE GOLRY,GF-21,22,NR,VADODARAGujaratIndia",ACRFS6412K  ,close
1585,TP24-25/PO 1232,08-01-2025,,,,,,,,,,31:03.3,31:03.3,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  ,close
1586,TP24-25POAR 974,23-02-2025,,,,,,,,,,31:03.3,31:03.3,S00333,TATA HITACHI CONSTRUCTION MACHINERY COMPANY PVT LTD. CHHATTISGAR,22AAACT9077B1ZK,,BALODABAZAR. RAIPURCHHATTISGARHChhattisgarhIndia,AAACT9077B  ,close
1587,AN24-25/PO 705,11-02-2025,,,,,,,,,,31:03.3,31:03.3,S04229,BUSINESS CENTRE,21BZAPS5927C1ZN,,"GANESH LAXMI MARKET COMPLEX BYPASS ROAD,ANGULOdishaIndia",BZAPS5927C  ,close
1588,AN24-25/PO 606,15-01-2025,,,,,,,,,,31:03.3,31:03.3,S03522,MRF LIMITED-ODISHA,21AAACM4154G1ZZ,,BALAJI BUSINESS CENTERSAMBALPUROdishaIndia,AAACM4154G  ,close
1589,AN24-25POAR 598,10-01-2025,,,,,,,,,,31:03.3,31:03.3,S00009,AGARWAL EARTHMOVING ENTERPRISES-DELHI,07AALPG2743F1ZW,,111-D. KAMALA NAGARDELHIDelhiIndia,AALPG2743F  ,close
1590,TP24-25POAR 885,29-01-2025,,,,,,,,,,31:03.3,31:03.3,S00080,DOZER WORLD PVT LTD-DELHI,07AADCD2500J1Z2,,NULLNULLNULLNULL,AADCD2500J  ,close
1591,AN24-25/PO 747,14-03-2025,,,,,,,,,,31:03.3,31:03.3,S06393,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-ODISHA,21AAHCI1010J1Z8,,SAMBALPUROdishaIndia,AAHCI1010J  ,close
1592,PC24-25POAR 505,10-02-2025,,,,,,,,,,31:03.3,31:03.3,S04792,TRICHUR SUNDARAM SANTHANAM & FAMILY PRIVATE LIMITED - TELANGANA,36AAGCT5084N1ZP,,"10-4-92/3, LB Nagar,HyderabadTelanganaIndia",AAGCT5084N  ,close
1593,TP24-25POAR 789,04-01-2025,,,,,,,,,,31:03.3,31:03.3,S06411,S.S.DIESELS,22ADIPV6203F1ZR,,"PHASE III,HDD 94,KABIR NAGARRAIPURChandigarhIndia",ADIPV6203F  ,close
1594,TP24-25POAR 881,27-01-2025,,,,,,,,,,31:03.3,31:03.3,S06904,BRIGHT ENTERPRISES - ANDHRA PRADESH,37AAUFB3119R1ZP,,"167, STREET No. 700, KAKATHIYA NAGAR,TIRUPATIAndhra PradeshIndia",AAUFB3119R  ,close
1595,CM24-25POAR 894,22-01-2025,,,,,,,,,,31:03.3,31:03.3,S05089,VALVOLINE CUMMINS PRIVATE LIMITED - JHARKHAND,20AAACW0287A1Z1,,DAMKARADHANBADJharkhandIndia,AAACW0287A  ,close
1596,CM24-25POAR 818,02-01-2025,,,,,,,,,,31:03.3,31:03.3,S00746,FLOW MATICS PVT LTD,29AADCF1488R1ZT,,NULLNULLNULLNULL,AADCF1488R  ,close
1597,TP24-25POAR 1133,29-03-2025,,,,,,,,,,31:03.3,31:03.3,S03510,SEVEN HILLS ENTERPRISES,36DCMPG3065G1ZK,,"1ST FLOOR,H.NO:22-7-126/2/APEDDAPALLITelanganaIndia",DCMPG3065G  ,close
1598,CM24-25POAR 999,19-02-2025,,,,,,,,,,31:03.3,31:03.3,S00286,SONU MOTOR,20BHVPS5558Q1Z9,,Saheed Chowk.Khalari.RanchiKHALARIJharkhandIndia,BHVPS5558Q  ,close
1599,TP24-25/PO 1363,11-02-2025,,,,,,,,,,31:03.3,31:03.3,S04996,GALAXY AUTO SERVICE CENTER,22AEGPA8535E1ZZ,,NH-78 TALKIES ROADChhattisgarhIndia,AEGPA8535E  ,close
1600,TP24-25POAR 788,04-01-2025,,,,,,,,,,31:03.3,31:03.3,S06530,DOZCO INDIA PVT LTD - BILASPUR,22AABCD0776E1Z5,,18A & 18C TIFRA INDUSTRIAL AREAChhattisgarhIndia,AABCD0776E  ,close
1601,AN24-25/PO 612,11-01-2025,,,,,,,,,,31:03.3,31:03.3,S04596,CHANDAN ENGINEERING,21AATPC3854H1ZS,,"NH-55,TURANGA,ANGULANGULOdishaIndia",AATPC3854H  ,close
1602,TP24-25POAR 871,22-01-2025,,,,,,,,,,31:03.3,31:03.3,S06482,GARG HARDWARE,22ADBPG5772D1Z1,,"NEAR RAM NIWAS TALKIES ROAD,RAIGARHChhattisgarhIndia",ADBPG5772D  ,close
1603,CM24-25POAR 852,09-01-2025,,,,,,,,,,31:03.3,31:03.3,S05089,VALVOLINE CUMMINS PRIVATE LIMITED - JHARKHAND,20AAACW0287A1Z1,,DAMKARADHANBADJharkhandIndia,AAACW0287A  ,close
1604,PC24-25/PO 370,17-03-2025,,,,,,,,,,31:03.3,31:03.3,S06104,KOYLANCHAL EQUIPMENT AND ENTERPRISES,20BAXPP7197R1ZF,,"BHULI ROAD,ARA MORE,DHANBADJharkhandIndia",BAXPP7197R  ,close
1605,TP24-25/PO 1268,12-01-2025,,,,,,,,,,31:03.3,31:03.3,S06638,SBL ENERGY LIMITED,27AADCA3124B1ZE,,NAGAPURMaharashtraIndia,AADCA3124B  ,close
1606,AN24-25POAR 588,08-01-2025,,,,,,,,,,31:03.3,31:03.3,S06395,GSPS TRADING CORPORATION,21AGIPS6815R1ZR,,"PLOT NO-493,N.H-5,PHULNAKHARA CUTTACK.CUTTACKOdishaIndia",AGIPS6815R  ,close
1607,TP24-25/PO 1596,15-02-2025,,,,,,,,,,31:03.3,31:03.3,S04394,ARYA BUILDCON,21AABHL9940F1ZF,,"KHETRAJPUR,SAMBALPUROdishaIndia",AABHL9940F  ,close
1608,CM24-25POAR 837,06-01-2025,,,,,,,,,,31:03.3,31:03.3,S06868,GAINWELL COMMOSALES PVT LTD - JHARKHAND,20AAFCG8736M1ZD,,"THANA NO.165,PS RANCHIRANCHIJharkhandIndia",AAFCG8736M  ,close
1609,HN24-25/PO 4,06-02-2025,,,,,,,,,,31:03.3,31:03.3,S00176,M.B ENTERPRISES,36AAEFM6621K1Z5,,4-4-85. MAHANKALI STREETSECUNDERABADTelanganaIndia,AAEFM6621K  ,close
1610,AN24-25POAR 735,05-03-2025,,,,,,,,,,31:03.3,31:03.3,S03097,INTRAC TYRES PRIVATE LTD,36AAACI7118N1ZB,,7-2-181/AHYDERABADTelanganaIndia,AAACI7118N  ,close
1611,TP24-25/PO 1655,27-03-2025,,,,,,,,,,31:03.3,31:03.3,S06458,JAINX LAPTOP & COMPUTER WORLD (RAIGARH),22AATFJ8181A1ZC,,"GOURI SHANKAR MANDIR AGROHABHAVAN ROAD, RAIGARHRAIGARHChhattisgarhIndia",AATFJ8181A  ,close
1612,TP24-25POAR 1111,21-03-2025,,,,,,,,,,31:03.3,31:03.3,S04549,MILLENNIUM RED DOT PRIVATE LIMITED,29AANCM5395G1ZT,,"B-28, 3RD CROSSMAHADEVAPURA, BANGALORE 560048KarnatakaIndia",AANCM5395G  ,close
1613,CM24-25POAR 959,08-02-2025,,,,,,,,,,31:03.3,31:03.3,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  ,close
1614,AN24-25POAR 600,10-01-2025,,,,,,,,,,31:03.3,31:03.3,S00080,DOZER WORLD PVT LTD-DELHI,07AADCD2500J1Z2,,NULLNULLNULLNULL,AADCD2500J  ,close
1615,PC24-25/PO 325,23-02-2025,,,,,,,,,,31:03.3,31:03.3,S04953,SHREE GOYAL ELECTRONICS,20ABSPT5332K1ZC,,"BYE-PASS ROAD,PAKURJharkhandIndia",ABSPT5332K  ,close
1616,PC24-25POAR 475,23-01-2025,,,,,,,,,,31:03.3,31:03.3,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  ,close
1617,CM24-25POAR 1039,06-03-2025,,,,,,,,,,31:03.3,31:03.3,S06406,PPS MOTORS PVT LTD(BHARAT BENZ)-MADHYA PRADESH,23AAFCP8182N1ZW,,"Sy No 3065, 3062/1/1/2, Naugarh Village. Kachani Post, Naugarh Village, Vindhya Nagar NTPC Township, Singrauli, (M.P.) 486887Madhya PradeshIndia",AAFCP8182N  ,close
1618,CM24-25POAR 983,13-02-2025,,,,,,,,,,31:03.3,31:03.3,S04204,SHIV ENTERPRISES,20CXKPK7528N2Z1,,O1.Lower ChutiaJharkhandIndia,CXKPK7528N  ,close
1619,PC24-25POAR 596,24-03-2025,,,,,,,,,,31:03.3,31:03.3,S06168,PAKUR TYRE WORLD,20AAVFP8848A1Z2,,BANK COLONYPAKURJharkhandIndia,AAVFP8848A  ,close
1620,TP24-25/PO 1247,17-01-2025,,,,,,,,,,31:03.3,31:03.3,S06400,ASHOKA PRINTING WORKS,22APGPS1869C1ZZ,,RAIGARHRAIGARHChhattisgarhIndia,APGPS1869C  ,close
1621,TP24-25POAR 938,07-02-2025,,,,,,,,,,31:03.3,31:03.3,S06387,RAMESHWAR NUT BOLTS,22AGWPA7528F1ZE,,KHARSIA ROADRAIGARHChhattisgarhIndia,AGWPA7528F  ,close
1622,TP24-25POAR 925,05-02-2025,,,,,,,,,,31:03.3,31:03.3,S06324,MAHESH INFRA CORP,36AOPPM8130E1ZT,,"GROUND FLOOR, 1-2-274/4,HyderabadTelanganaIndia",AOPPM8130E  ,close
1623,TP24-25/PO 1342,07-02-2025,,,,,,,,,,31:03.3,31:03.3,S00335,TATA HITACHI CONSTRUCTION MACHINERY COMPANY PVT LTD. NAGPUR,27AAACT9077B1ZA,,C/O. SWETAL LEGESTICS. 16KMASTONENAGPURMaharashtraIndia,AAACT9077B  ,close
1624,PC24-25/PO 323,28-01-2025,,,,,,,,,,31:03.3,31:03.3,S04938,HIMATSINGKA BROTHERS,20AASPH6107P1ZH,,BHAGALPUR ROADJharkhandIndia,AASPH6107P  ,close
1625,TP24-25/PO 1639,20-03-2025,,,,,,,,,,31:03.3,31:03.3,S07016,JAI BALAJI TRADERS,22AGBPA1724A1ZN,,MAIN ROADCHANDRAPURChhattisgarhIndia,AGBPA1724A  ,close
1626,TP24-25/PO 1625,21-03-2025,,,,,,,,,,31:03.3,31:03.3,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  ,close
1627,CM24-25POAR 811,02-01-2025,,,,,,,,,,31:03.3,31:03.3,S04490,LARSEN & TOUBRO LIMITED - KANSBAHAL (ODISHA),21AAACL0140P3ZT,,"KANSBAHAL WORKS CAMPUS, BLOCK NO. 17OdishaIndia",AAACL0140P  ,close
1628,CM24-25POAR 874,17-01-2025,,,,,,,,,,31:03.3,31:03.3,S00080,DOZER WORLD PVT LTD-DELHI,07AADCD2500J1Z2,,NULLNULLNULLNULL,AADCD2500J  ,close
1629,CM24-25POAR 899,23-01-2025,,,,,,,,,,31:03.3,31:03.3,S06406,PPS MOTORS PVT LTD(BHARAT BENZ)-MADHYA PRADESH,23AAFCP8182N1ZW,,"Sy No 3065, 3062/1/1/2, Naugarh Village. Kachani Post, Naugarh Village, Vindhya Nagar NTPC Township, Singrauli, (M.P.) 486887Madhya PradeshIndia",AAFCP8182N  ,close
1630,TP24-25/PO 1442,23-02-2025,,,,,,,,,,31:03.3,31:03.3,S06458,JAINX LAPTOP & COMPUTER WORLD (RAIGARH),22AATFJ8181A1ZC,,"GOURI SHANKAR MANDIR AGROHABHAVAN ROAD, RAIGARHRAIGARHChhattisgarhIndia",AATFJ8181A  ,close
1631,AN24-25/PO 733,01-03-2025,,,,,,,,,,31:03.3,31:03.3,S04174,J.K.TRADERS & CO,21AAYPR6261N1ZW,,HANDIDHUA CHOCKOdishaIndia,AAYPR6261N  ,close
1632,AN24-25POAR 690,10-02-2025,,,,,,,,,,31:03.3,31:03.3,S03823,CARGO VAHN,21ADOPM7911R1ZY,,PLOT288/320OdishaIndia,ADOPM7911R  ,close
1633,TP24-25/PO 1641,22-03-2025,,,,,,,,,,31:03.3,31:03.3,S07016,JAI BALAJI TRADERS,22AGBPA1724A1ZN,,MAIN ROADCHANDRAPURChhattisgarhIndia,AGBPA1724A  ,close
1634,CM24-25POAR 904,23-01-2025,,,,,,,,,,31:03.3,31:03.3,S03772,RISHAV AUTOMOBILE-JHARKHAND,20ALQPD7775A1ZB,,"636,GARABASAJharkhandIndia",ALQPD7775A  ,close
1635,TP24-25POAR 948,10-02-2025,,,,,,,,,,31:03.3,31:03.3,S06387,RAMESHWAR NUT BOLTS,22AGWPA7528F1ZE,,KHARSIA ROADRAIGARHChhattisgarhIndia,AGWPA7528F  ,close
1636,AN24-25POAR 746,10-03-2025,,,,,,,,,,31:03.3,31:03.3,S03098,DEVSHI EARTHMOVERS PVT LTD-HYDERABAD,36AABCD9558N1ZZ,,"PESHWARI PLAZAIDA Nacharam, Nacharam, HyderabadTelanganaIndia",AABCD9558N  ,close
1637,AN24-25POAR 567,04-01-2025,,,,,,,,,,31:03.3,31:03.3,S06496,RISHAV AUTOMOBILES - BILASPUR,22ALQPD7775A1Z7,,"INFRONT OF CEAT TYRE,MAIN ROADTRANSPORT NAGAR,SIRGITTI,BILASPUR.BILASPURChhattisgarhIndia",ALQPD7775A  ,close
1638,CM24-25POAR 1065,18-03-2025,,,,,,,,,,31:03.3,31:03.3,S03528,WIRTGEN INDIA PVT. LTD-JH,20AAACW2816R1Z7,,HOUSE NO. O-SFS99JharkhandIndia,AAACW2816R  ,close
1639,HN24-25POAR 12,28-02-2025,,,,,,,,,,31:03.3,31:03.3,S00133,Z-JAIPUR STEEL TRADERS (OLD),36AAMPA4439M1ZG,,5-4-1/16.Distillery RoadSECUNDERABADTelanganaIndia,AAMPA4439M  ,close
1640,TP24-25/PO 1475,28-02-2025,,,,,,,,,,31:03.3,31:03.3,S06387,RAMESHWAR NUT BOLTS,22AGWPA7528F1ZE,,KHARSIA ROADRAIGARHChhattisgarhIndia,AGWPA7528F  ,close
1641,TP24-25POAR 967,13-02-2025,,,,,,,,,,31:03.3,31:03.3,S06411,S.S.DIESELS,22ADIPV6203F1ZR,,"PHASE III,HDD 94,KABIR NAGARRAIPURChandigarhIndia",ADIPV6203F  ,close
1642,PC24-25POAR 498,07-02-2025,,,,,,,,,,31:03.3,31:03.3,S00080,DOZER WORLD PVT LTD-DELHI,07AADCD2500J1Z2,,NULLNULLNULLNULL,AADCD2500J  ,close
1643,CM24-25POAR 868,16-01-2025,,,,,,,,,,31:03.3,31:03.3,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  ,close
1644,CM24-25/PO 101,17-02-2025,,,,,,,,,,31:03.3,31:03.3,S03832,SANGINI ENTERPRISES,20BDKPS6342F1ZN,,"Okni 2, Shivpuri, C/o Kala KunjJharkhandIndia",BDKPS6342F  ,close
1645,TP24-25/PO 1606,17-03-2025,,,,,,,,,,31:03.3,31:03.3,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  ,close
1646,AN24-25POAR 757,11-03-2025,,,,,,,,,,31:03.3,31:03.3,S04513,DOZER WORLD PRIVATE LIMITED - ODISHA,21AADCD2500J1ZC,,"APARAJITA APT.,FLAT  # 303, PL.#42,OdishaIndia",AADCD2500J  ,close
1647,TP24-25/PO 1572,20-03-2025,,,,,,,,,,31:03.3,31:03.3,S04996,GALAXY AUTO SERVICE CENTER,22AEGPA8535E1ZZ,,NH-78 TALKIES ROADChhattisgarhIndia,AEGPA8535E  ,close
1648,AN24-25/PO 623,25-01-2025,,,,,,,,,,31:03.3,31:03.3,S03053,G.K. DIESELS,27BJTPS4304N1ZG,,"E-6, Transport Nagar,Near Haldirm''s FactoryNAGPURMaharashtraIndia",BJTPS4304N  ,close
1649,HN24-25/PO 8,01-01-2025,,,,,,,,,,31:03.3,31:03.3,S04418,SALASAR TRADERS,36AJNPA8969L1ZF,,"5-6-140/A, KRISHNA NAGAR, NTPC,GODAVARIKHANITelanganaIndia",AJNPA8969L  ,close
1650,AN24-25/PO 803,28-03-2025,,,,,,,,,,31:03.3,31:03.3,S04965,RAGHVENDRA ENTERPRISES-ODISHA,21ASWPS0791G1ZC,,"NEAR DEAR HIGH SCHOOL,ANGULOdishaIndia",ASWPS0791G  ,close
1651,AN24-25/PO 686,19-02-2025,,,,,,,,,,31:03.3,31:03.3,S06393,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-ODISHA,21AAHCI1010J1Z8,,SAMBALPUROdishaIndia,AAHCI1010J  ,close
1652,TP24-25/PO 1584,16-03-2025,,,,,,,,,,31:03.3,31:03.3,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  ,close
1653,TP24-25/PO 1444,27-02-2025,,,,,,,,,,31:03.3,31:03.3,S03110,NEW DIAMOND ELECTRICALS WORKS,23AGRPM0784A1ZJ,,"Main Road, SingrauliMadhya PradeshIndia",AGRPM0784A  ,close
1654,CM24-25POAR 948,01-02-2025,,,,,,,,,,31:03.3,31:03.3,S06495,INFRA EQUIP PRIVATE LIMITED - HAZARIBAG,20AABCI3185J1ZS,,"NH33, DEMOTAND KHATA # 95 PLOT # 1063JharkhandIndia",AABCI3185J  ,close
1655,TP24-25/PO 1218,06-01-2025,,,,,,,,,,31:03.3,31:03.3,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  ,close
1656,TP24-25/PO 1388,07-02-2025,,,,,,,,,,31:03.3,31:03.3,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  ,close
1657,TP24-25/PO 1303,25-01-2025,,,,,,,,,,31:03.3,31:03.3,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  ,close
1658,TP24-25/PO 1220,08-01-2025,,,,,,,,,,31:03.3,31:03.3,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  ,close
1659,TP24-25POAR 1119,28-03-2025,,,,,,,,,,31:03.3,31:03.3,S00042,BANSAL HARD WARE,09BFTPB9517A1ZE,,KHADIA-MARKET. MAIN ROAD. PO: SHAKTHI NAGARSONEBHADRAUttar PradeshIndia,BFTPB9517A  ,close
1660,AN24-25POAR 577,07-01-2025,,,,,,,,,,31:03.3,31:03.3,S06823,TRICHUR SUNDARAM SANTHANAM & FAMILY PRIVATE LIMITED - ANDHRA PRA,37AAGCT5084N1ZN,,"D.NO:25-12-44,MEHDI BUILDINGS, GODEVARI STREET,VISAKHAPATNAMAndhra PradeshIndia",AAGCT5084N  ,close
1661,TP24-25/PO 1539,07-03-2025,,,,,,,,,,31:03.3,31:03.3,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  ,close
1662,AN24-25/PO 675,14-02-2025,,,,,,,,,,31:03.3,31:03.3,S05020,MALTEA GLOBAL SOLUTION PVT LTD,36AAMCM7546C1ZA,,"First Floor, Plot No 39, Mano Vikas Nagar,TelanganaIndia",AAMCM7546C  ,close
1663,AN24-25POAR 740,01-03-2025,,,,,,,,,,31:03.3,31:03.3,S03522,MRF LIMITED-ODISHA,21AAACM4154G1ZZ,,BALAJI BUSINESS CENTERSAMBALPUROdishaIndia,AAACM4154G  ,close
1664,TP24-25/PO 1521,07-03-2025,,,,,,,,,,31:03.3,31:03.3,S06458,JAINX LAPTOP & COMPUTER WORLD (RAIGARH),22AATFJ8181A1ZC,,"GOURI SHANKAR MANDIR AGROHABHAVAN ROAD, RAIGARHRAIGARHChhattisgarhIndia",AATFJ8181A  ,close
1665,TP24-25POAR 1034,05-03-2025,,,,,,,,,,31:03.3,31:03.3,S03097,INTRAC TYRES PRIVATE LTD,36AAACI7118N1ZB,,7-2-181/AHYDERABADTelanganaIndia,AAACI7118N  ,close
1666,TP24-25/PO 1501,22-02-2025,,,,,,,,,,31:03.3,31:03.3,S00618,DOZCO (INDIA) PVT LTD-DHANBAD,20AABCD0776E1Z9,,"1,RAJHANS MANSIONDHANBADJharkhandIndia",AABCD0776E  ,close
1667,AN24-25/PO 651,19-01-2025,,,,,,,,,,31:03.3,31:03.3,S06532,GUPTA BROTHERS,21BKOPG9525K1ZW,,"NH:-55,MAIN ROAD,ANGUL-759122ANGULOdishaIndia",BKOPG9525K  ,close
1668,PC24-25POAR 534,21-02-2025,,,,,,,,,,31:03.3,31:03.3,S03772,RISHAV AUTOMOBILE-JHARKHAND,20ALQPD7775A1ZB,,"636,GARABASAJharkhandIndia",ALQPD7775A  ,close
1669,HO24-25/PO 141,21-01-2025,,,,,,,,,,31:03.3,31:03.3,S00315,STAR FLEX,36BAZPS5674J1ZJ,,PLOT NO : 56/44.45. KRISHNA NAGARRAMAGUNDAMTelanganaIndia,BAZPS5674J  ,close
1670,AN24-25POAR 701,15-02-2025,,,,,,,,,,31:03.3,31:03.3,S03522,MRF LIMITED-ODISHA,21AAACM4154G1ZZ,,BALAJI BUSINESS CENTERSAMBALPUROdishaIndia,AAACM4154G  ,close
1671,TP24-25/PO 1706,29-03-2025,,,,,,,,,,31:03.3,31:03.3,S06605,GAYATRI COMPUTERS,22DSFPB9039G1ZY,,NULLNULLNULLNULL,            ,close
1672,CM24-25POAR 977,12-02-2025,,,,,,,,,,31:03.3,31:03.3,S03885,DCS TECHNO SERVICESS PVT LTD,36AABCD3102E1ZE,,"Plot No.169, Road No.11TelanganaIndia",AABCD3102E  ,close
1673,TP24-25POAR 1066,11-03-2025,,,,,,,,,,31:03.3,31:03.3,S03345,HANUMAN JI TRADERS - JHARKHAND,20ANIPA1895L1Z2,,TANDWAJharkhandIndia,ANIPA1895L  ,close
1674,PC24-25POAR 563,10-03-2025,,,,,,,,,,31:03.3,31:03.3,S04985,GOSWAMI & DAS OXYGEN AGENCY,               ,,NULLNULLNULLNULL,            ,close
1675,AN24-25POAR 715,22-02-2025,,,,,,,,,,31:03.3,31:03.3,S00080,DOZER WORLD PVT LTD-DELHI,07AADCD2500J1Z2,,NULLNULLNULLNULL,AADCD2500J  ,close
1676,PC24-25POAR 519,13-02-2025,,,,,,,,,,31:03.3,31:03.3,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  ,close
1677,TP24-25POAR 778,04-01-2025,,,,,,,,,,31:03.3,31:03.3,S06482,GARG HARDWARE,22ADBPG5772D1Z1,,"NEAR RAM NIWAS TALKIES ROAD,RAIGARHChhattisgarhIndia",ADBPG5772D  ,close
1678,TP24-25/PO 1537,04-03-2025,,,,,,,,,,31:03.3,31:03.3,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  ,close
1679,PC24-25POAR 549,05-03-2025,,,,,,,,,,31:03.3,31:03.3,S03528,WIRTGEN INDIA PVT. LTD-JH,20AAACW2816R1Z7,,HOUSE NO. O-SFS99JharkhandIndia,AAACW2816R  ,close
1680,HO24-25/PO 143,21-01-2025,,,,,,,,,,31:03.3,31:03.3,S00335,TATA HITACHI CONSTRUCTION MACHINERY COMPANY PVT LTD. NAGPUR,27AAACT9077B1ZA,,C/O. SWETAL LEGESTICS. 16KMASTONENAGPURMaharashtraIndia,AAACT9077B  ,close
1681,AN24-25POAR 708,19-02-2025,,,,,,,,,,31:03.3,31:03.3,S04513,DOZER WORLD PRIVATE LIMITED - ODISHA,21AADCD2500J1ZC,,"APARAJITA APT.,FLAT  # 303, PL.#42,OdishaIndia",AADCD2500J  ,close
